cycle,group,stage,groupName,stageName,population,Dgeneral,DProgExits,DProgEntries,D Treatment,SWIDU dynamics,Scr,CompositePartnerships,Infectiousness
24,0,7,Gen Pop Men,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
24,0,8,Gen Pop Men,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
24,0,9,Gen Pop Men,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
24,0,10,Gen Pop Men,Late Tx,48222.15,-3401.7966,-2429.8547,0,5458.98,-2.2733898,4.5301837e-05,1.0949999,0.008000001
24,0,11,Gen Pop Men,Adv Tx,24491.887,-1962.0029,-1226.2518,2429.8547,726.40814,-1.1582081,7.9170386e-05,1.0949999,0.025000006
24,0,12,Gen Pop Men,AIDS Tx,23000.11,-2218.646,-0,1226.2518,639.4457,-1.1114577,9.34104e-05,1.0949999,0.025000006
24,1,0,Gen Pop Women,Uninfected,1.67637e+07,132744.62,-71010.195,0,0,-5796.9785,0,1.0949999,0
24,1,1,Gen Pop Women,Acute,68228.31,-2767.1094,-69177.734,71010.195,0,-14.77133,0.0012408041,1.0949999,0.16
24,1,2,Gen Pop Women,Early,209583.94,-19152.625,-53201.734,69177.734,0,-46.38216,0.0018789544,1.0949999,0.08
24,1,3,Gen Pop Women,Med,232894.73,-33111.035,-23650.74,53201.734,0,-52.63317,0.0023471236,1.0949999,0.09
24,1,4,Gen Pop Women,Late,73792.336,-14233.376,-7491.251,23650.74,-3029.4377,-16.847431,0.0013338218,1.0949999,0.16
24,1,5,Gen Pop Women,Adv,14845.946,-3619.4014,-3770.2097,7491.251,-333.11337,-3.4185808,0.0008365815,1.0949999,0.5
24,1,6,Gen Pop Women,AIDS,14401.933,-3906.317,-0,3770.2097,-199.35669,-3.4225864,0.0007639516,1.0949999,0.5
24,1,7,Gen Pop Women,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
24,1,8,Gen Pop Women,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
24,1,9,Gen Pop Women,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
24,1,10,Gen Pop Women,Late Tx,28232.637,-2005.3254,-1432.3754,0,3029.4377,-6.6066637,2.4279156e-05,1.0949999,0.008000001
24,1,11,Gen Pop Women,Adv Tx,16409.775,-1346.9714,-841.8571,1432.3754,333.11337,-4.02726,3.82883e-05,1.0949999,0.025000006
24,1,12,Gen Pop Women,AIDS Tx,20499.965,-2043.2002,-0,841.8571,199.35669,-5.419217,3.6459187e-05,1.0949999,0.025000006
24,2,0,SW Women,Uninfected,20254.525,-797.35046,-3844.3804,0,0,4962.4946,0,48.719997,0
24,2,1,SW Women,Acute,3707.647,-148.22278,-3705.5696,3844.3804,0,11.489397,0.05629851,48.719997,0.16
24,2,2,SW Women,Early,11029.223,-993.73846,-2760.3845,3705.5696,0,36.23824,0.08525618,48.719997,0.08
24,2,3,SW Women,Med,11818.468,-1660.988,-1186.42,2760.3845,0,41.291725,0.10650501,48.719997,0.09
24,2,4,SW Women,Late,3671.2969,-701.7992,-369.368,1186.42,-150.87552,13.239553,0.06052728,48.719997,0.16
24,2,5,SW Women,Adv,728.0734,-176.1017,-183.43927,369.368,-18.20056,2.6898594,0.037964247,48.719997,0.5
24,2,6,SW Women,AIDS,677.5601,-182.00764,-0,183.43927,-13.398064,2.7051926,0.03467001,48.719997,0.5
24,2,7,SW Women,Acute Tx,0,0,-0,0,0,0,0,48.719997,0.008000001
24,2,8,SW Women,Early Tx,0,0,-0,0,0,0,0,48.719997,0.0040000007
24,2,9,SW Women,Med Tx,0,0,-0,0,0,0,0,48.719997,0.004500001
24,2,10,SW Women,Late Tx,1346.1473,-94.663734,-67.61696,0,150.87552,5.2134047,0.0011018473,48.719997,0.008000001
24,2,11,SW Women,Adv Tx,732.3778,-59.159344,-36.97459,67.61696,18.20056,3.2024136,0.0017376839,48.719997,0.025000006
24,2,12,SW Women,AIDS Tx,812.8673,-79.58341,-0,36.97459,13.398064,4.3579116,0.001654724,48.719997,0.025000006
24,3,0,MSM,Uninfected,818991.1,7257.883,-8138.5034,0,0,0,0,1.677,0
24,3,1,MSM,Acute,7829.6265,-308.87683,-7721.921,8138.5034,0,0,0.0035224117,1.677,0.16
24,3,2,MSM,Early,22096.604,-1960.1841,-5444.9556,7721.921,0,0,0.0049675135,1.677,0.08
24,3,3,MSM,Med,21665.086,-2987.919,-2134.2278,5444.9556,0,0,0.005476184,1.677,0.09
24,3,4,MSM,Late,6225.496,-1164.6285,-612.9624,2134.2278,-260.76456,0,0.0027960734,1.677,0.16
24,3,5,MSM,Adv,1158.3276,-273.59155,-284.99118,612.9624,-36.016777,0,0.0016250105,1.677,0.5
24,3,6,MSM,AIDS,933.65454,-243.6476,-0,284.99118,-27.113945,0,0.0013106328,1.677,0.5
24,3,7,MSM,Acute Tx,0,0,-0,0,0,0,0,1.677,0.008000001
24,3,8,MSM,Early Tx,0,0,-0,0,0,0,0,1.677,0.0040000007
24,3,9,MSM,Med Tx,0,0,-0,0,0,0,0,1.677,0.004500001
24,3,10,MSM,Late Tx,1869.9907,-128.00664,-91.43331,0,260.76456,0,4.1707986e-05,1.677,0.008000001
24,3,11,MSM,Adv Tx,857.6048,-67.14066,-41.962917,91.43331,36.016777,0,5.9817812e-05,1.677,0.025000006
24,3,12,MSM,AIDS Tx,751.71124,-71.65775,-0,41.962917,27.113945,0,5.3761883e-05,1.677,0.025000006
24,4,0,IDU,Uninfected,30131.367,4600.0933,-6238.2964,0,0,1630.4409,0,3.69,0
24,4,1,IDU,Acute,5893.17,-353.90817,-5898.469,6238.2964,0,8.781747,0.05842646,3.69,0.16
24,4,2,IDU,Early,16515.82,-1820.2238,-4136.872,5898.469,0,26.959393,0.1385812,3.69,0.08
24,4,3,IDU,Med,16103.996,-2580.9385,-1613.0867,4136.872,0,30.283142,0.13817833,3.69,0.09
24,4,4,IDU,Late,4594.024,-964.23126,-459.1577,1613.0867,-196.982,9.730796,0.04548122,3.69,0.16
24,4,5,IDU,Adv,846.667,-219.44385,-211.00371,459.1577,-28.024971,1.9669738,0.013850636,3.69,0.5
24,4,6,IDU,AIDS,660.09607,-186.64772,-0,211.00371,-21.026295,1.8621051,0.010747253,3.69,0.5
24,4,7,IDU,Acute Tx,0,0,-0,0,0,0,0,3.69,0.008000001
24,4,8,IDU,Early Tx,0,0,-0,0,0,0,0,3.69,0.0040000007
24,4,9,IDU,Med Tx,0,0,-0,0,0,0,0,3.69,0.004500001
24,4,10,IDU,Late Tx,1321.9805,-117.34869,-65.19372,0,196.982,3.6666489,0.0046615303,3.69,0.008000001
24,4,11,IDU,Adv Tx,577.1779,-56.703075,-28.351538,65.19372,28.024971,1.9830544,0.0022116415,3.69,0.025000006
24,4,12,IDU,AIDS Tx,466.40042,-53.90704,-0,28.351538,21.026295,2.1727633,0.001828335,3.69,0.025000006
25,0,0,Gen Pop Men,Uninfected,1.6057394e+07,161498.75,-127225.37,0,0,-797.5801,0,1.0949999,0
25,0,1,Gen Pop Men,Acute,122292.51,-4927.404,-123185.1,127225.37,0,-5.4520745,0.002385381,1.0949999,0.16
25,0,2,Gen Pop Men,Early,368893.88,-33508.016,-93077.81,123185.1,0,-16.633663,0.0035792752,1.0949999,0.08
25,0,3,Gen Pop Men,Med,405665,-57585.285,-41132.348,93077.81,0,-18.633694,0.0043584397,1.0949999,0.09
25,0,4,Gen Pop Men,Late,128830.96,-24901.246,-13105.919,41132.348,-5347.406,-6.0016766,0.0024199495,1.0949999,0.16
25,0,5,Gen Pop Men,Adv,25807.375,-6308.02,-6570.854,13105.919,-701.8736,-1.2125707,0.0015056265,1.0949999,0.5
25,0,6,Gen Pop Men,AIDS,23611.852,-6370.49,-0,6570.854,-626.9766,-1.1227679,0.0014180666,1.0949999,0.5
25,0,7,Gen Pop Men,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
25,0,8,Gen Pop Men,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
25,0,9,Gen Pop Men,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
25,0,10,Gen Pop Men,Late Tx,47780.645,-3375.5503,-2411.1074,0,5347.406,-2.2524695,4.488881e-05,1.0949999,0.008000001
25,0,11,Gen Pop Men,Adv Tx,24419.768,-1959.351,-1224.5944,2411.1074,701.8736,-1.155333,7.788205e-05,1.0949999,0.025000006
25,0,12,Gen Pop Men,AIDS Tx,22665.576,-2185.0103,-0,1224.5944,626.9766,-1.0940374,8.9924724e-05,1.0949999,0.025000006
25,1,0,Gen Pop Women,Uninfected,1.6819706e+07,131907.44,-70085.984,0,0,-5815.755,0,1.0949999,0
25,1,1,Gen Pop Women,Acute,67342.414,-2729.1323,-68228.31,70085.984,0,-14.433998,0.001228004,1.0949999,0.16
25,1,2,Gen Pop Women,Early,206508.42,-18862.555,-52395.984,68228.31,0,-45.28585,0.0018556749,1.0949999,0.08
25,1,3,Gen Pop Women,Med,229344.5,-32605.264,-23289.475,52395.984,0,-51.48387,0.0023062595,1.0949999,0.09
25,1,4,Gen Pop Women,Late,72681.72,-14020.544,-7379.234,23289.475,-2983.801,-16.511255,0.001306324,1.0949999,0.16
25,1,5,Gen Pop Women,Adv,14615.263,-3563.0273,-3711.4866,7379.234,-332.05292,-3.3504977,0.0008186578,1.0949999,0.5
25,1,6,Gen Pop Women,AIDS,14085.982,-3816.512,-0,3711.4866,-207.59747,-3.3269734,0.0007487312,1.0949999,0.5
25,1,7,Gen Pop Women,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
25,1,8,Gen Pop Women,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
25,1,9,Gen Pop Women,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
25,1,10,Gen Pop Women,Late Tx,27822.045,-1976.2845,-1411.6318,0,2983.801,-6.4763956,2.4030642e-05,1.0949999,0.008000001
25,1,11,Gen Pop Women,Adv Tx,16016.294,-1312.782,-820.4888,1411.6318,332.05292,-3.8951616,3.8139377e-05,1.0949999,0.025000006
25,1,12,Gen Pop Women,AIDS Tx,19575.426,-1947.4966,-0,820.4888,207.59747,-5.1288276,3.5815112e-05,1.0949999,0.025000006
25,2,0,SW Women,Uninfected,20574.396,-810.18097,-3848.4226,0,0,4978.474,0,48.719997,0
25,2,1,SW Women,Acute,3711.3162,-148.30588,-3707.647,3848.4226,0,11.199377,0.055803206,48.719997,0.16
25,2,2,SW Women,Early,11022.236,-992.63007,-2757.3057,3707.647,0,35.302128,0.08432903,48.719997,0.08
25,2,3,SW Women,Med,11779.663,-1654.5854,-1181.8468,2757.3057,0,40.322254,0.104811035,48.719997,0.09
25,2,4,SW Women,Late,3651.5159,-697.5464,-367.1297,1181.8468,-149.91116,12.959459,0.059370194,48.719997,0.16
25,2,5,SW Women,Adv,722.9865,-174.73763,-182.01836,367.1297,-18.094225,2.6336005,0.0372077,48.719997,0.5
25,2,6,SW Women,AIDS,669.0954,-179.55342,-0,182.01836,-13.556322,2.62668,0.03403126,48.719997,0.5
25,2,7,SW Women,Acute Tx,0,0,-0,0,0,0,0,48.719997,0.008000001
25,2,8,SW Women,Early Tx,0,0,-0,0,0,0,0,48.719997,0.0040000007
25,2,9,SW Women,Med Tx,0,0,-0,0,0,0,0,48.719997,0.004500001
25,2,10,SW Women,Late Tx,1339.6252,-94.230316,-67.307365,0,149.91116,5.104423,0.0010922388,48.719997,0.008000001
25,2,11,SW Women,Adv Tx,725.6623,-58.59022,-36.618893,67.307365,18.094225,3.091988,0.0017335778,48.719997,0.025000006
25,2,12,SW Women,AIDS Tx,789.9379,-77.2224,-0,36.618893,13.556322,4.1178217,0.0016279873,48.719997,0.025000006
25,3,0,MSM,Uninfected,818103.56,7363.125,-8250.678,0,0,0,0,1.677,0
25,3,1,MSM,Acute,7937.4927,-313.18506,-7829.6265,8250.678,0,0,0.003571331,1.677,0.16
25,3,2,MSM,Early,22413.385,-1988.6943,-5524.151,7829.6265,0,0,0.0050394665,1.677,0.08
25,3,3,MSM,Med,21989.617,-3033.112,-2166.5085,5524.151,0,0,0.0055586845,1.677,0.09
25,3,4,MSM,Late,6322.086,-1182.8442,-622.5496,2166.5085,-264.52505,0,0.0028396384,1.677,0.16
25,3,5,MSM,Adv,1176.8204,-277.99866,-289.5819,622.5496,-36.47626,0,0.0016510889,1.677,0.5
25,3,6,MSM,AIDS,947.92804,-247.41844,-0,289.5819,-27.889946,0,0.0013308383,1.677,0.5
25,3,7,MSM,Acute Tx,0,0,-0,0,0,0,0,1.677,0.008000001
25,3,8,MSM,Early Tx,0,0,-0,0,0,0,0,1.677,0.0040000007
25,3,9,MSM,Med Tx,0,0,-0,0,0,0,0,1.677,0.004500001
25,3,10,MSM,Late Tx,1910.117,-130.89935,-93.499535,0,264.52505,0,4.264799e-05,1.677,0.008000001
25,3,11,MSM,Adv Tx,876.092,-68.60838,-42.88024,93.499535,36.47626,0,6.1121835e-05,1.677,0.025000006
25,3,12,MSM,AIDS Tx,751.06885,-71.41257,-0,42.88024,27.889946,0,5.3574757e-05,1.677,0.025000006
25,4,0,IDU,Uninfected,30142.953,4611.7607,-6235.035,0,0,1634.8611,0,3.69,0
25,4,1,IDU,Acute,5890.1313,-353.5902,-5893.17,6235.035,0,8.686695,0.058400776,3.69,0.16
25,4,2,IDU,Early,16489.912,-1816.7402,-4128.955,5893.17,0,26.617386,0.1383795,3.69,0.08
25,4,3,IDU,Med,16075.707,-2576.6394,-1610.3997,4128.955,0,29.795311,0.13801152,3.69,0.09
25,4,4,IDU,Late,4593.1777,-964.74506,-459.4024,1610.3997,-196.65169,9.5534725,0.045526356,3.69,0.16
25,4,5,IDU,Adv,848.2948,-220.1334,-211.66675,459.4024,-27.903904,1.9294679,0.013900539,3.69,0.5
25,4,6,IDU,AIDS,664.1137,-188.12738,-0,211.66675,-21.344791,1.8230616,0.010837427,3.69,0.5
25,4,7,IDU,Acute Tx,0,0,-0,0,0,0,0,3.69,0.008000001
25,4,8,IDU,Early Tx,0,0,-0,0,0,0,0,3.69,0.0040000007
25,4,9,IDU,Med Tx,0,0,-0,0,0,0,0,3.69,0.004500001
25,4,10,IDU,Late Tx,1337.1793,-118.97825,-66.09902,0,196.65169,3.624442,0.0047284327,3.69,0.008000001
25,4,11,IDU,Adv Tx,586.5627,-57.717793,-28.858896,66.09902,27.903904,1.9585063,0.0022522532,3.69,0.025000006
25,4,12,IDU,AIDS Tx,465.0731,-53.63605,-0,28.858896,21.344791,2.1050434,0.0018199795,3.69,0.025000006
26,0,0,Gen Pop Men,Uninfected,1.6091845e+07,161619.56,-126368.94,0,0,-799.25256,0,1.0949999,0
26,0,1,Gen Pop Men,Acute,121471.83,-4891.7,-122292.51,126368.94,0,-5.4078097,0.0023744775,1.0949999,0.16
26,0,2,Gen Pop Men,Early,365746,-33200.45,-92223.47,122292.51,0,-16.465902,0.0035566916,1.0949999,0.08
26,0,3,Gen Pop Men,Med,400510.5,-56793.1,-40566.5,92223.47,0,-18.354164,0.004321693,1.0949999,0.09
26,0,4,Gen Pop Men,Late,126783.555,-24477.883,-12883.097,40566.5,-5247.032,-5.8903666,0.0023960755,1.0949999,0.16
26,0,5,Gen Pop Men,Adv,25363.795,-6193.77,-6451.8438,12883.097,-679.8746,-1.1885732,0.0014888631,1.0949999,0.5
26,0,6,Gen Pop Men,AIDS,23191.502,-6257.14,-0,6451.8438,-613.95325,-1.1008989,0.0013940085,1.0949999,0.5
26,0,7,Gen Pop Men,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
26,0,8,Gen Pop Men,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
26,0,9,Gen Pop Men,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
26,0,10,Gen Pop Men,Late Tx,47291.77,-3344.645,-2389.0322,0,5247.032,-2.2285707,4.4467368e-05,1.0949999,0.008000001
26,0,11,Gen Pop Men,Adv Tx,24312.953,-1953.5814,-1220.9884,2389.0322,679.8746,-1.1506009,7.667225e-05,1.0949999,0.025000006
26,0,12,Gen Pop Men,AIDS Tx,22346.21,-2153.2297,-0,1220.9884,613.95325,-1.07747,8.6709595e-05,1.0949999,0.025000006
26,1,0,Gen Pop Women,Uninfected,1.6875772e+07,131127.06,-69226.6,0,0,-5834.557,0,1.0949999,0
26,1,1,Gen Pop Women,Acute,66518.79,-2693.6965,-67342.414,69226.6,0,-14.114851,0.001215978,1.0949999,0.16
26,1,2,Gen Pop Women,Early,203593.75,-18585.758,-51627.105,67342.414,0,-44.22766,0.0018339249,1.0949999,0.08
26,1,3,Gen Pop Women,Med,225878.6,-32108.23,-22934.451,51627.105,0,-50.33915,0.0022687004,1.0949999,0.09
26,1,4,Gen Pop Women,Late,71583.766,-13809.526,-7268.172,22934.451,-2938.5347,-16.172016,0.0012808235,1.0949999,0.16
26,1,5,Gen Pop Women,Adv,14388.317,-3507.663,-3653.8157,7268.172,-330.35577,-3.2824273,0.0008017708,1.0949999,0.5
26,1,6,Gen Pop Women,AIDS,13788.862,-3732.7852,-0,3653.8157,-214.91348,-3.237432,0.000733525,1.0949999,0.5
26,1,7,Gen Pop Women,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
26,1,8,Gen Pop Women,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
26,1,9,Gen Pop Women,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
26,1,10,Gen Pop Women,Late Tx,27415.586,-1947.5432,-1391.1023,0,2938.5347,-6.348538,2.3749599e-05,1.0949999,0.008000001
26,1,11,Gen Pop Women,Adv Tx,15651.86,-1281.3035,-800.8147,1391.1023,330.35577,-3.7739503,3.7929567e-05,1.0949999,0.025000006
26,1,12,Gen Pop Women,AIDS Tx,18726.625,-1859.6654,-0,800.8147,214.91348,-4.862602,3.5203615e-05,1.0949999,0.025000006
26,2,0,SW Women,Uninfected,20891.969,-822.9758,-3853.9272,0,0,4994.476,0,48.719997,0
26,2,1,SW Women,Acute,3716.399,-148.45264,-3711.3162,3853.9272,0,10.924435,0.05533607,48.719997,0.16
26,2,2,SW Women,Early,11020.389,-992.0013,-2755.559,3711.3162,0,34.396942,0.08346029,48.719997,0.08
26,2,3,SW Women,Med,11747.457,-1649.1528,-1177.9663,2755.559,0,39.354195,0.103252016,48.719997,0.09
26,2,4,SW Women,Late,3634.133,-693.788,-365.15158,1177.9663,-149.08516,12.675726,0.058294654,48.719997,0.16
26,2,5,SW Women,Adv,718.44403,-173.51677,-180.74663,365.15158,-18.007769,2.577113,0.03649239,48.719997,0.5
26,2,6,SW Women,AIDS,661.3785,-177.31027,-0,180.74663,-13.70632,2.5530562,0.033387855,48.719997,0.5
26,2,7,SW Women,Acute Tx,0,0,-0,0,0,0,0,48.719997,0.008000001
26,2,8,SW Women,Early Tx,0,0,-0,0,0,0,0,48.719997,0.0040000007
26,2,9,SW Women,Med Tx,0,0,-0,0,0,0,0,48.719997,0.004500001
26,2,10,SW Women,Late Tx,1332.9529,-93.773766,-66.98126,0,149.08516,4.997551,0.0010810121,48.719997,0.008000001
26,2,11,SW Women,Adv Tx,719.30597,-58.052982,-36.283115,66.98126,18.007769,2.9907327,0.001726514,48.719997,0.025000006
26,2,12,SW Women,AIDS Tx,768.78107,-75.044106,-0,36.283115,13.70632,3.8977833,0.0016024901,48.719997,0.025000006
26,3,0,MSM,Uninfected,817212.1,7471.619,-8363.032,0,0,0,0,1.677,0
26,3,1,MSM,Acute,8045.5327,-317.4997,-7937.4927,8363.032,0,0,0.0036203316,1.677,0.16
26,3,2,MSM,Early,22730.326,-2017.2047,-5603.346,7937.4927,0,0,0.0051114303,1.677,0.08
26,3,3,MSM,Med,22315.455,-3078.5464,-2198.9617,5603.346,0,0,0.005641638,1.677,0.09
26,3,4,MSM,Late,6419.2915,-1201.1963,-632.2086,2198.9617,-268.35138,0,0.0028835358,1.677,0.16
26,3,5,MSM,Adv,1195.4482,-282.43692,-294.2051,632.2086,-36.93872,0,0.001677356,1.677,0.5
26,3,6,MSM,AIDS,962.31256,-251.20091,-0,294.2051,-28.619682,0,0.0013511089,1.677,0.5
26,3,7,MSM,Acute Tx,0,0,-0,0,0,0,0,1.677,0.008000001
26,3,8,MSM,Early Tx,0,0,-0,0,0,0,0,1.677,0.0040000007
26,3,9,MSM,Med Tx,0,0,-0,0,0,0,0,1.677,0.004500001
26,3,10,MSM,Late Tx,1949.2543,-133.70819,-95.50585,0,268.35138,0,4.3560718e-05,1.677,0.008000001
26,3,11,MSM,Adv Tx,894.6446,-70.08736,-43.8046,95.50585,36.93872,0,6.243597e-05,1.677,0.025000006
26,3,12,MSM,AIDS Tx,752.1416,-71.35154,-0,43.8046,28.619682,0,5.352601e-05,1.677,0.025000006
26,4,0,IDU,Uninfected,30170.992,4622.745,-6234.0396,0,0,1639.3335,0,3.69,0
26,4,1,IDU,Acute,5889.23,-353.4079,-5890.1313,6234.0396,0,8.598227,0.058383986,3.69,0.16
26,4,2,IDU,Early,16469.973,-1813.8904,-4122.478,5890.1313,0,26.296627,0.13819396,3.69,0.08
26,4,3,IDU,Med,16047.841,-2572.113,-1607.5707,4122.478,0,29.339119,0.13780051,3.69,0.09
26,4,4,IDU,Late,4590.0205,-964.5674,-459.31778,1607.5707,-196.2294,9.386657,0.045528356,3.69,0.16
26,4,5,IDU,Adv,849.1254,-220.55664,-212.0737,459.31778,-27.750675,1.8938875,0.013930444,3.69,0.5
26,4,6,IDU,AIDS,667.1214,-189.2724,-0,212.0737,-21.578857,1.7852746,0.010905878,3.69,0.5
26,4,7,IDU,Acute Tx,0,0,-0,0,0,0,0,3.69,0.008000001
26,4,8,IDU,Early Tx,0,0,-0,0,0,0,0,3.69,0.0040000007
26,4,9,IDU,Med Tx,0,0,-0,0,0,0,0,3.69,0.004500001
26,4,10,IDU,Late Tx,1349.7832,-120.346146,-66.85897,0,196.2294,3.5795574,0.004783887,3.69,0.008000001
26,4,11,IDU,Adv Tx,595.12177,-58.65627,-29.328135,66.85897,27.750675,1.9338186,0.0022893967,3.69,0.025000006
26,4,12,IDU,AIDS Tx,464.53897,-53.483406,-0,29.328135,21.578857,2.042289,0.001815214,3.69,0.025000006
27,0,0,Gen Pop Men,Uninfected,1.6127217e+07,161758,-125584.555,0,0,-800.9717,0,1.0949999,0
27,0,1,Gen Pop Men,Acute,120720.31,-4858.873,-121471.83,125584.555,0,-5.3668838,0.0023646827,1.0949999,0.16
27,0,2,Gen Pop Men,Early,362847.88,-32917.14,-91436.5,121471.83,0,-16.310904,0.0035358677,1.0949999,0.08
27,0,3,Gen Pop Men,Med,395806.38,-56071.47,-40051.05,91436.5,0,-18.099783,0.0042868657,1.0949999,0.09
27,0,4,Gen Pop Men,Late,124904.7,-24088.875,-12678.355,40051.05,-5156.8833,-5.788375,0.002373284,1.0949999,0.16
27,0,5,Gen Pop Men,Adv,24952.357,-6087.311,-6340.9487,12678.355,-660.36597,-1.1662946,0.0014729081,1.0949999,0.5
27,0,6,Gen Pop Men,AIDS,22784.703,-6145.7476,-0,6340.9487,-600.9198,-1.0795206,0.0013715479,1.0949999,0.5
27,0,7,Gen Pop Men,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
27,0,8,Gen Pop Men,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
27,0,9,Gen Pop Men,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
27,0,10,Gen Pop Men,Late Tx,46771.438,-3310.4238,-2364.5886,0,5156.8833,-2.2026145,4.4041895e-05,1.0949999,0.008000001
27,0,11,Gen Pop Men,Adv Tx,24176.08,-1945.0363,-1215.6477,2364.5886,660.36597,-1.144233,7.553078e-05,1.0949999,0.025000006
27,0,12,Gen Pop Men,AIDS Tx,22038.826,-2122.89,-0,1215.6477,600.9198,-1.0615659,8.3742714e-05,1.0949999,0.025000006
27,1,0,Gen Pop Women,Uninfected,1.693189e+07,130400.94,-68429.81,0,0,-5853.3853,0,1.0949999,0
27,1,1,Gen Pop Women,Acute,65755.25,-2660.7515,-66518.79,68429.81,0,-13.813902,0.0012046903,1.0949999,0.16
27,1,2,Gen Pop Women,Early,200847.45,-18323.438,-50898.438,66518.79,0,-43.212746,0.001813568,1.0949999,0.08
27,1,3,Gen Pop Women,Med,222516.95,-31623.004,-22587.86,50898.438,0,-49.20743,0.0022340775,1.0949999,0.09
27,1,4,Gen Pop Women,Late,70502.7,-13600.915,-7158.3765,22587.86,-2893.7986,-15.8312845,0.0012572082,1.0949999,0.16
27,1,5,Gen Pop Women,Adv,14165.085,-3453.1963,-3597.0793,7158.3765,-328.1194,-3.2143273,0.00078595214,1.0949999,0.5
27,1,6,Gen Pop Women,AIDS,13507.463,-3654.0483,-0,3597.0793,-221.2775,-3.152642,0.0007186036,1.0949999,0.5
27,1,7,Gen Pop Women,Acute Tx,0,0,-0,0,0,0,0,1.0949999,0.008000001
27,1,8,Gen Pop Women,Early Tx,0,0,-0,0,0,0,0,1.0949999,0.0040000007
27,1,9,Gen Pop Women,Med Tx,0,0,-0,0,0,0,0,1.0949999,0.004500001
27,1,10,Gen Pop Women,Late Tx,27013.291,-1919.0911,-1370.7793,0,2893.7986,-6.22258,2.3445806e-05,1.0949999,0.008000001
27,1,11,Gen Pop Women,Adv Tx,15312.355,-1252.1488,-782.593,1370.7793,328.1194,-3.662033,3.766595e-05,1.0949999,0.025000006
27,1,12,Gen Pop Women,AIDS Tx,17946.848,-1779.0293,-0,782.593,221.2775,-4.61843,3.461771e-05,1.0949999,0.025000006
27,2,0,SW Women,Uninfected,21206.09,-835.6787,-3860.703,0,0,5010.502,0,48.719997,0
27,2,1,SW Women,Acute,3722.7114,-148.65596,-3716.399,3860.703,0,10.664639,0.054896202,48.719997,0.16
27,2,2,SW Women,Early,11023.383,-991.835,-2755.0972,3716.399,0,33.527157,0.082644954,48.719997,0.08
27,2,3,SW Women,Med,11721.56,-1644.644,-1174.7457,2755.0972,0,38.394936,0.10181299,48.719997,0.09
27,2,4,SW Women,Late,3618.9873,-690.4853,-363.4133,1174.7457,-148.38283,12.389797,0.057296705,48.719997,0.16
27,2,5,SW Women,Adv,714.4006,-172.42657,-179.61101,363.4133,-17.939554,2.5203853,0.035820447,48.719997,0.5
27,2,6,SW Women,AIDS,654.35803,-175.26529,-0,179.61101,-13.849398,2.4832125,0.03275259,48.719997,0.5
27,2,7,SW Women,Acute Tx,0,0,-0,0,0,0,0,48.719997,0.008000001
27,2,8,SW Women,Early Tx,0,0,-0,0,0,0,0,48.719997,0.0040000007
27,2,9,SW Women,Med Tx,0,0,-0,0,0,0,0,48.719997,0.004500001
27,2,10,SW Women,Late Tx,1326.2737,-93.3067,-66.647644,0,148.38283,4.892294,0.0010686178,48.719997,0.008000001
27,2,11,SW Women,Adv Tx,713.2807,-57.544476,-35.965298,66.647644,17.939554,2.8972936,0.0017168192,48.719997,0.025000006
27,2,12,SW Women,AIDS Tx,749.25757,-73.0342,-0,35.965298,13.849398,3.696035,0.001577941,48.719997,0.025000006
27,3,0,MSM,Uninfected,816319.7,7583.1016,-8475.56,0,0,0,0,1.677,0
27,3,1,MSM,Acute,8153.739,-321.8213,-8045.5327,8475.56,0,0,0.0036694077,1.677,0.16
27,3,2,MSM,Early,23047.547,-2045.7295,-5682.5815,8045.5327,0,0,0.0051834253,1.677,0.08
27,3,3,MSM,Med,22642.328,-3124.1638,-2231.5457,5682.5815,0,0,0.0057249204,1.677,0.09
27,3,4,MSM,Late,6517.0093,-1219.6654,-641.92914,2231.5457,-272.23322,0,0.0029277112,1.677,0.16
27,3,5,MSM,Adv,1214.2014,-286.9076,-298.86206,641.92914,-37.406296,0,0.0017038132,1.677,0.5
